Review,Rating
Good,1
Very worst app,-1
Bhaiyo mere 15 ko aoto metic rupees kar liye jabki aap uninstall Kiya hua tha ab bol rhe ki 24 hours se jyada ho gaye nhi milenge,-1
nice,1
nice,1
very nice,1
Good,1
good,1
Nice new kuku fm super!!!!,1
this is best listening audio book,0
Good,1
There is lot to learn,1
Aap sab suniye Coco FM,1
Bhai koi download mat Karna yah bahut bekar app hai automatic Paisa kat leta hai pata bhi nahin chalta aur Paisa refund bhi nahin hota galti se bhi download mat Karen,-1
nice,1
nice,1
Worst app,-1
good,1
pokenon,1
nice,1
Good,1
nice,1
thank you so much sir,1
Bekar aap h mere pese waps do,-1
good,1
Best app,1
very good,1
nice,1
nice,1
I love kuku FM really i so happy,1
Very nice kuku fm,0
Best For Listening,1
Be faltu paise kaate he bank me se,-1
good,1
g Dale do h hallo USB,1
Great story,1
I was impressed to a story (the world in my grasp) and I installed kuku fm but after login there has not that story which I saw on Facebook as promotional. Dikhate kuchh hota kuchh h. Bakwassssssssssss,-1
Good,0
Nice Story,1
Best app for time pass and New more knowledge and entertainment.,1
amazing app,1
Loved it,1
auto pay system are not good so stop thish system okay plz,-1
Nice,1
love you,1
automatically debiting amount,-1
Nice appp,1
No. Auto debit cash missing soo not interested this app no refund money,-1
nice,0
good,1
I'm so glad to hear it,1
Good,1
nice,1
very bad app don't download,-1
Nange etara video ista agala yavude ondu game aduvaga movie noduvaga yenu galigu hmm,-1
Good app,1
super,1
good,1
olk app,1
lose of money not good app not give rate app,-1
this appp is good..,1
good,1
Very bad,-1
Super duper app,1
Nice,1
app good but lots off story is incomplete. I want too the full story off undercover nawab is just 30 episode but is incomplete.. if your teem don't fix the all incomplete story is no problem but plz still complete the story off undercover nawab plz is my request plz complet all incomplete story,-1
Waste app even as VIP subscription purchge there is no freedom to listening it is a money monster,0
"I want to suggest a feature in App. there are few style of books which I don't want to see on my page but still I have see them. like many other Apps can you provide an option to hide such styles of books and once we hide them, app home page will only show those books which match my interests. by the way I am a premium user and enjoying this app & building streak. Thanks.",1
better,1
Good app,1
good app but...they give our money without any permission,-1
My 299 is auto pay,-1
Excellent,1
It will be helpful for me if I can listen some story or literature of Rabindranath Tagore or Sarat Chandra Chattopadhyay or Bankim Chandra Chattopadhyay or Bibhutibhushan Bandyopadhyay. I have cut 3 stars for absence of audio story of those writers. Other wise this platform is very useful.,0
Jab bhe shorts dekhi lamba Khera wala add aa jata ha this is too bad,-1
nice,1
good,1
it's so good to listen the stories,1
excellent,1
Good application for chilling,1
Worst,-1
very best,1
Amazing stories and knowledgeable podcast I personally impressed with kuku fm,1
Don't trust this app. After a free trial of one week the amount will be deducted from our UPI automatically through the auto debit option. Beware of these kinds of apps These are not at all trust worthy,-1
Kuku fm the best app Audio book,1
Good,1
abdul. Game,1
i like dis excellent,1
Subscription settings not working,-1
Good,1
Excellent,1
good,1
My cash retern,-1
The best,1
nice,1
KRISHNA KUMAR PRAJAPATI,1
Superb app,1
wrost experience because the the refund amount was not received yet.if I ask for the chatbot it will show the same thing everytime .,-1
secret billionaire best story kuku fm,1
good,1
good stories nice app,1
nice,-1
good,1
Best app,1
Best of fm kuku fm,1
Worst experience in auto-pay activated without my knowledge,-1
Ameging,1
"Great story, I love it.",1
Good,1
frod he kuku fm koi bhi app install mat karna 399 rs gaya he Mera pliz app ko download mat Karo,-1
First I have been download the kuku FM and I have purchased in a 2 rupees trial after that I have check 1 hour to video whiting after that I have belated the app after few days check on my payment history it was cut 499 be aware when they will give my money back I will take down this message,-1
Good,1
Nice,-1
super,1
Me ik 23 saal ki ladki hu fir bhi story sunti hu because ye bhut hoti h koi bhi sun sakta h i love it,1
Excellent,1
"Firstly I paid 2 on first day in order to start it but later that day when I checked my bank balance ,my bank was actually empty If anyone is reading this I would like to recommend that person that if he paying for this app he must take safety measures first, and I would like to request kukufm to check their server if their is any malicious code hidden in their servers and users to take safety precautions.",-1
How u my amount automatically pay u r app f fraud app,-1
Tuv,1
Nice,1
wedding,1
worst app my money is gone 499 rps worst app worst worst please delte this app,-1
"Content of this app is very informative and a treasure of knowledge. In today's age where people don't have time to read the entire book, this app is the perfect solution. Moreover the contents are authentic and keep the crux of the original book. Kudos to the team and originator of this beautiful idea.",1
good,1
nice,1
Very poor service,-1
good,1
nice,1
nice,1
very bad app auto pay kr liya khud hi 499 or money refund nhi kar rha or toh or app open nhi ho rha ab essential upgrade only show kr rha very bad,-1
Nice app,1
Good,1
Good,0
supar l,1
worst app automatically debits amount without any permission and later on don't refund the amount,-1
good,1
Good,-1
This app very nice,1
Very bad experience,-1
Good aap,1
best app this is good,1
but vedios is important not an audio only,-1
Purchase nhi kr sakta free me de,-1
Nice app,1
good,1
good app,1
good,1
"After premium option very poor, It's better you increase charge initially one time pay",-1
Third class app not good service technical error any time,-1
Good experience,1
very nice,1
super app iam like this app,1
Yah kisi kam ka nahin hai bilkul bekar hai yah kisi ko bhi download nahin karna chahie kyunki yah Bina bataye kyunki yah Bina bataye paise kat leta hai aur paise wapas bhi nahin hote Hain Maine yah kabhi nahin chalaunga,-1
nice,1
Arbaaz Khan,1
very bad app,-1
Nice app,1
not happy you are fooling people,-1
Very bed fraud app this app not allows your phone this company is set payment method and automatically payment and automatically payment prime payment only frud,-1
good,1
Recharge bahut mhanga hai .,-1
duniya ka subse bekar aap hai kise ke direct subscribe ke pese aoto paye se kat lete hai,-1
good,1
Good,0
it's really very bad app it's automatically deducted the money without any prior approval or message. hence I cancelled my plan same day they gyuz not refunding my money,-1
bad app 2 rupees waste,-1
Most fraud app,-1
Useless app almost all story's are incomplete Story's are good but they end story immediately,-1
Nice,1
supar,1
Best,1
stores is intreting but release episodes,1
Awesome,1
fraud,-1
Mere paise bapas karo mene pement kari nahi Or paise kat liye bada hi C..... App hai,-1
Good,0
Dont installed this aap,-1
Very very cheating kuku FM,-1
Worst app,-1
super,0
Bekar story and only pay,-1
Worst app I have ever used in my life......,-1
nic,1
good,1
Good books,1
Raj Kachare,1
gre,1
vary bad app,-1
Nice,1
u must give video,-1
good,1
gch serial,1
it's good,1
Good,1
Nice app,-1
achha,1
Not interested moneyminded,-1
good,1
Nice,1
Amankumar,1
Ek number,1
Ajay Kumarhi,1
Very Nice Platform foe e learning,1
Nice voice and clarity,1
Good,1
super,1
good,1
is app is bad app money forgery app,-1
I am delete but receiving dedect amount message it's not safe..,-1
Very bad application.... Note safe... Debit my money,-1
Super nice app,1
"we can't use this app without subscriptions,",-1
Better,1
App is good But what the hell they show in adds?? Always sexual content??? Kids also use the phone ...and whenever the add pops up in the YouTube they always show vulgar things ...please stop this,-1
very good,1
Better,1
good,1
Super,1
best app,1
super...,1
Very good,1
nice app,1
good app,1
super super,1
thoda cute hai,1
Good,1
nice,1
Is very interesting,1
Kuku,1
Good app,1
I am very happy with the overall experience of the books provided,1
Nice,1
Super Nice sound and story,0
i like very much audio& story. yeah ek aisi story hai ki kaam chhod kar sunata hoon.,1
2 rs bol kar 399 late hai ku.7 day ka 2 rs hai na do na.marji hogi to 399 pay karange.ne to ne.,-1
best app for listening any inspiring thriller or other type of subject,1
It's amazing new initiative Excellent work kuku fm team,1
Good app,1
Good,1
top class,1
good,1
nice,1
very good,1
Automatic subscription by ho jata hai 299 rupees faltu app,-1
inam not avail to Autopay option but automatically cut to 499 ruppes refund my money,-1
very bad app. secure you cash,-1
yes help me,1
Amazing radio kuku fm I love it,1
Nice audio books,1
Wounderful app,1
Good,1
worst,-1
good,1
Very nice,1
Real story,0
"Have great stories , nice if u could earn more coins by watching ads .",1
299 takalagbe ta agi bolisnoto,-1
They don't refund the money. And also don't use the offer of 2 for 7 days they give you at the starting. Maine ye 2 diye aur meri marzi ke bina Autopay ko on kr diya gaya fir jab mere account se 299 Autopay ho gya fir ye refund bhi nhi kr rhe maine iske bare me baat ki toh Koi baat krne ko hi ready nhi tha mai is company pe koi legal action lunga,-1
Bilkul bhi use mat Karna 299 auto pay pe Kat lete Hain faltu App hai please koi download mat Karna refund bhi nahin de rahe Maine auto pay ko push kiya tha phir bhi kaise cut Gaya,-1
super,1
app is good but autopay is added every mobile,-1
Varest app,-1
nice,1
best,1
This aap is so discussting please don't download this aap Because you delete this aap but autopay is also on every month 300 cut on your account,-1
